mstar,L_x,Habing_G0,m0,r1
0.36725274725274726,0.4403068975913152,14.171621366138412,0.00013139740308297274,0.8330403720102524
0.3637362637362638,0.0651166437582631,3.7392642374840817,6.187323218803172e-06,0.08063403264663664
0.10637362637362638,0.07981520085001917,11.078376126969482,2.3188937104380062e-05,0.6612539765851074
0.4573626373626374,0.1370924062085591,2.3612492994164866,0.0002089957956027141,0.9737787329997168
0.18219780219780218,0.27547271735460954,9.886710276633139,0.00010680868196787674,0.776112355952526
0.16615384615384615,0.023418010665330006,3.5184608222974347,0.0001894128145491156,0.9320395295343679
0.129010989010989,0.029141065502781546,6.089039587036648,5.176688686304729e-06,0.3844605977607309
0.5303296703296704,2.7271913458092882,3.16154017348666,0.00021366472384944988,0.9653743103399133
0.15802197802197804,0.044759103657716175,39.3578465150537,5.4769429592339e-06,0.5157237020351711
0.5314285714285715,0.283804271683898,18.78023716669368,1.0588598045705383e-05,0.19325440888086273
0.2230769230769231,0.060068102680544716,22.507572327654938,2.9746612112997706e-06,0.20006091227987632
0.11054945054945056,0.28619669476163156,2.8452429202306764,6.870805323950042e-06,0.4411460908131576
0.14153846153846156,0.06362739986720399,8.820190312297553,1.3277482636738584e-05,0.37785828210263434
0.15846153846153846,0.009980942458303017,3.275022135204173,2.491053916941141e-05,0.8134261523324628
0.13186813186813187,0.013087844972177203,5.113049125812973,2.873990811967531e-06,0.02030288297277755
0.22417582417582418,0.19243763805410496,17.388973026456256,2.5515433482437577e-07,0.04479350430119263
0.20901098901098902,0.248263990717771,14.29440447536827,2.0058204843728216e-05,0.41418238749692526
0.12329670329670331,0.058925099325691704,11.721388512070291,4.018194620207733e-06,0.17572218037281595
0.11758241758241758,0.015075156625843272,13.35078133487439,3.1725251451224255e-05,0.5380359558094507
0.3276923076923077,2.8448967075196756,3.8688573722406905,4.682534688214411e-05,0.3652067715799116
0.10483516483516483,0.017003194744497296,16.336846236369436,3.0615684404303864e-05,0.628130011839874
0.12021978021978022,0.03597296217282361,34.22189370377997,2.9332452350115275e-05,0.3599641899406681
